id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,agama,jumlah_penduduk,satuan,tahun
1155,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEPERCAYAAN LAIN,12,JIWA,2019
1156,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ISLAM,3490311,JIWA,2019
1157,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KRISTEN,49614,JIWA,2019
1158,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KATHOLIK,17392,JIWA,2019
1159,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HINDU,626,JIWA,2019
1160,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDHA,3186,JIWA,2019
1161,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONGHUCHU,75,JIWA,2019
1162,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEPERCAYAAN LAIN,475,JIWA,2019
1163,32,JAWA BARAT,3205,KABUPATEN GARUT,ISLAM,2279241,JIWA,2019
1164,32,JAWA BARAT,3205,KABUPATEN GARUT,KRISTEN,3593,JIWA,2019
1165,32,JAWA BARAT,3205,KABUPATEN GARUT,KATHOLIK,965,JIWA,2019
1166,32,JAWA BARAT,3205,KABUPATEN GARUT,HINDU,41,JIWA,2019
1167,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDHA,325,JIWA,2019
1168,32,JAWA BARAT,3205,KABUPATEN GARUT,KONGHUCHU,3,JIWA,2019
1169,32,JAWA BARAT,3205,KABUPATEN GARUT,KEPERCAYAAN LAIN,250,JIWA,2019
1170,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ISLAM,1795694,JIWA,2019
1171,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KRISTEN,401,JIWA,2019
1172,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KATHOLIK,292,JIWA,2019
1173,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HINDU,15,JIWA,2019
1174,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDHA,10,JIWA,2019
1175,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONGHUCHU,5,JIWA,2019
1176,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEPERCAYAAN LAIN,79,JIWA,2019
1177,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ISLAM,1251255,JIWA,2019
1178,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KRISTEN,1454,JIWA,2019
1179,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KATHOLIK,468,JIWA,2019
1180,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HINDU,5,JIWA,2019
1181,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDHA,71,JIWA,2019
1182,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONGHUCHU,107,JIWA,2019
1183,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEPERCAYAAN LAIN,123,JIWA,2019
1184,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ISLAM,1162224,JIWA,2019
1185,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KRISTEN,2345,JIWA,2019
1186,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KATHOLIK,5744,JIWA,2019
1187,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HINDU,11,JIWA,2019
1188,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDHA,165,JIWA,2019
1189,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONGHUCHU,25,JIWA,2019
1190,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEPERCAYAAN LAIN,428,JIWA,2019
1191,32,JAWA BARAT,3209,KABUPATEN CIREBON,ISLAM,2179787,JIWA,2019
1192,32,JAWA BARAT,3209,KABUPATEN CIREBON,KRISTEN,6843,JIWA,2019
1193,32,JAWA BARAT,3209,KABUPATEN CIREBON,KATHOLIK,2548,JIWA,2019
1194,32,JAWA BARAT,3209,KABUPATEN CIREBON,HINDU,70,JIWA,2019
1195,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDHA,479,JIWA,2019
1196,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONGHUCHU,15,JIWA,2019
1197,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEPERCAYAAN LAIN,43,JIWA,2019
1198,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ISLAM,1303659,JIWA,2019
1199,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KRISTEN,3519,JIWA,2019
1200,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KATHOLIK,611,JIWA,2019
1201,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HINDU,30,JIWA,2019
1202,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDHA,141,JIWA,2019
1203,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONGHUCHU,1,JIWA,2019
1204,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEPERCAYAAN LAIN,34,JIWA,2019
1205,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ISLAM,1148998,JIWA,2019
1206,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KRISTEN,4483,JIWA,2019
1207,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KATHOLIK,608,JIWA,2019
1208,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HINDU,38,JIWA,2019
1209,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDHA,244,JIWA,2019
1210,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONGHUCHU,80,JIWA,2019
1211,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEPERCAYAAN LAIN,7,JIWA,2019
1212,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ISLAM,1855175,JIWA,2019
1213,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KRISTEN,4372,JIWA,2019
1214,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KATHOLIK,1270,JIWA,2019
1215,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HINDU,84,JIWA,2019
1216,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDHA,293,JIWA,2019
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONGHUCHU,30,JIWA,2019
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEPERCAYAAN LAIN,45,JIWA,2019
1219,32,JAWA BARAT,3213,KABUPATEN SUBANG,ISLAM,1565446,JIWA,2019
1220,32,JAWA BARAT,3213,KABUPATEN SUBANG,KRISTEN,6099,JIWA,2019
1221,32,JAWA BARAT,3213,KABUPATEN SUBANG,KATHOLIK,1715,JIWA,2019
1222,32,JAWA BARAT,3213,KABUPATEN SUBANG,HINDU,27,JIWA,2019
1223,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDHA,375,JIWA,2019
1224,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONGHUCHU,6,JIWA,2019
1225,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEPERCAYAAN LAIN,38,JIWA,2019
1226,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ISLAM,940029,JIWA,2019
1227,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KRISTEN,7347,JIWA,2019
1228,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KATHOLIK,2034,JIWA,2019
1229,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HINDU,135,JIWA,2019
1230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDHA,515,JIWA,2019
1231,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONGHUCHU,6,JIWA,2019
1232,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEPERCAYAAN LAIN,0,JIWA,2019
1233,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ISLAM,2278868,JIWA,2019
1234,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KRISTEN,30909,JIWA,2019
1235,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KATHOLIK,7529,JIWA,2019
1236,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HINDU,449,JIWA,2019
1237,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDHA,5726,JIWA,2019
1238,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONGHUCHU,199,JIWA,2019
1239,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEPERCAYAAN LAIN,58,JIWA,2019
1240,32,JAWA BARAT,3216,KABUPATEN BEKASI,ISLAM,2543002,JIWA,2019
1241,32,JAWA BARAT,3216,KABUPATEN BEKASI,KRISTEN,91774,JIWA,2019
1242,32,JAWA BARAT,3216,KABUPATEN BEKASI,KATHOLIK,24934,JIWA,2019
1243,32,JAWA BARAT,3216,KABUPATEN BEKASI,HINDU,1684,JIWA,2019
1244,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDHA,13001,JIWA,2019
1245,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONGHUCHU,186,JIWA,2019
1246,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEPERCAYAAN LAIN,280,JIWA,2019
1247,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ISLAM,1640975,JIWA,2019
1248,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KRISTEN,19246,JIWA,2019
1249,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KATHOLIK,6184,JIWA,2019
1250,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HINDU,345,JIWA,2019
1251,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDHA,559,JIWA,2019
1252,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONGHUCHU,32,JIWA,2019
1253,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEPERCAYAAN LAIN,383,JIWA,2019
1254,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ISLAM,424428,JIWA,2019
1255,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KRISTEN,294,JIWA,2019
1256,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KATHOLIK,49,JIWA,2019
1257,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HINDU,0,JIWA,2019
1258,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDHA,13,JIWA,2019
1259,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONGHUCHU,1,JIWA,2019
1260,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEPERCAYAAN LAIN,1,JIWA,2019
1261,32,JAWA BARAT,3271,KOTA BOGOR,ISLAM,976002,JIWA,2019
1262,32,JAWA BARAT,3271,KOTA BOGOR,KRISTEN,41104,JIWA,2019
1263,32,JAWA BARAT,3271,KOTA BOGOR,KATHOLIK,21717,JIWA,2019
1264,32,JAWA BARAT,3271,KOTA BOGOR,HINDU,1084,JIWA,2019
1265,32,JAWA BARAT,3271,KOTA BOGOR,BUDHA,8077,JIWA,2019
1266,32,JAWA BARAT,3271,KOTA BOGOR,KONGHUCHU,384,JIWA,2019
1267,32,JAWA BARAT,3271,KOTA BOGOR,KEPERCAYAAN LAIN,37,JIWA,2019
1268,32,JAWA BARAT,3272,KOTA SUKABUMI,ISLAM,335726,JIWA,2019
1269,32,JAWA BARAT,3272,KOTA SUKABUMI,KRISTEN,7255,JIWA,2019
1270,32,JAWA BARAT,3272,KOTA SUKABUMI,KATHOLIK,3197,JIWA,2019
1271,32,JAWA BARAT,3272,KOTA SUKABUMI,HINDU,46,JIWA,2019
1272,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDHA,2710,JIWA,2019
1273,32,JAWA BARAT,3272,KOTA SUKABUMI,KONGHUCHU,4,JIWA,2019
1274,32,JAWA BARAT,3272,KOTA SUKABUMI,KEPERCAYAAN LAIN,7,JIWA,2019
1275,32,JAWA BARAT,3273,KOTA BANDUNG,ISLAM,2281671,JIWA,2019
1276,32,JAWA BARAT,3273,KOTA BANDUNG,KRISTEN,131001,JIWA,2019
1277,32,JAWA BARAT,3273,KOTA BANDUNG,KATHOLIK,54232,JIWA,2019
1278,32,JAWA BARAT,3273,KOTA BANDUNG,HINDU,1668,JIWA,2019
1279,32,JAWA BARAT,3273,KOTA BANDUNG,BUDHA,11601,JIWA,2019
1280,32,JAWA BARAT,3273,KOTA BANDUNG,KONGHUCHU,164,JIWA,2019
1281,32,JAWA BARAT,3273,KOTA BANDUNG,KEPERCAYAAN LAIN,127,JIWA,2019
1282,32,JAWA BARAT,3274,KOTA CIREBON,ISLAM,316579,JIWA,2019
1283,32,JAWA BARAT,3274,KOTA CIREBON,KRISTEN,14601,JIWA,2019
1284,32,JAWA BARAT,3274,KOTA CIREBON,KATHOLIK,6738,JIWA,2019
1285,32,JAWA BARAT,3274,KOTA CIREBON,HINDU,109,JIWA,2019
1286,32,JAWA BARAT,3274,KOTA CIREBON,BUDHA,2275,JIWA,2019
1287,32,JAWA BARAT,3274,KOTA CIREBON,KONGHUCHU,62,JIWA,2019
1288,32,JAWA BARAT,3274,KOTA CIREBON,KEPERCAYAAN LAIN,6,JIWA,2019
1289,32,JAWA BARAT,3275,KOTA BEKASI,ISLAM,2166132,JIWA,2019
1290,32,JAWA BARAT,3275,KOTA BEKASI,KRISTEN,190992,JIWA,2019
1291,32,JAWA BARAT,3275,KOTA BEKASI,KATHOLIK,64471,JIWA,2019
1292,32,JAWA BARAT,3275,KOTA BEKASI,HINDU,4188,JIWA,2019
1293,32,JAWA BARAT,3275,KOTA BEKASI,BUDHA,22291,JIWA,2019
1294,32,JAWA BARAT,3275,KOTA BEKASI,KONGHUCHU,121,JIWA,2019
1295,32,JAWA BARAT,3275,KOTA BEKASI,KEPERCAYAAN LAIN,635,JIWA,2019
1296,32,JAWA BARAT,3276,KOTA DEPOK,ISLAM,1727613,JIWA,2019
1297,32,JAWA BARAT,3276,KOTA DEPOK,KRISTEN,90541,JIWA,2019
1298,32,JAWA BARAT,3276,KOTA DEPOK,KATHOLIK,29059,JIWA,2019
1299,32,JAWA BARAT,3276,KOTA DEPOK,HINDU,3087,JIWA,2019
1300,32,JAWA BARAT,3276,KOTA DEPOK,BUDHA,5274,JIWA,2019
1301,32,JAWA BARAT,3276,KOTA DEPOK,KONGHUCHU,2108,JIWA,2019
1302,32,JAWA BARAT,3276,KOTA DEPOK,KEPERCAYAAN LAIN,52,JIWA,2019
1303,32,JAWA BARAT,3277,KOTA CIMAHI,ISLAM,521330,JIWA,2019
1304,32,JAWA BARAT,3277,KOTA CIMAHI,KRISTEN,22619,JIWA,2019
1305,32,JAWA BARAT,3277,KOTA CIMAHI,KATHOLIK,8116,JIWA,2019
1306,32,JAWA BARAT,3277,KOTA CIMAHI,HINDU,599,JIWA,2019
1307,32,JAWA BARAT,3277,KOTA CIMAHI,BUDHA,908,JIWA,2019
1308,32,JAWA BARAT,3277,KOTA CIMAHI,KONGHUCHU,14,JIWA,2019
1309,32,JAWA BARAT,3277,KOTA CIMAHI,KEPERCAYAAN LAIN,169,JIWA,2019
1310,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ISLAM,709058,JIWA,2019
1311,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KRISTEN,7954,JIWA,2019
1312,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KATHOLIK,1876,JIWA,2019
1313,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HINDU,20,JIWA,2019
1314,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDHA,821,JIWA,2019
1315,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONGHUCHU,145,JIWA,2019
1316,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEPERCAYAAN LAIN,8,JIWA,2019
1317,32,JAWA BARAT,3279,KOTA BANJAR,ISLAM,203715,JIWA,2019
1318,32,JAWA BARAT,3279,KOTA BANJAR,KRISTEN,1472,JIWA,2019
1319,32,JAWA BARAT,3279,KOTA BANJAR,KATHOLIK,269,JIWA,2019
1320,32,JAWA BARAT,3279,KOTA BANJAR,HINDU,20,JIWA,2019
1321,32,JAWA BARAT,3279,KOTA BANJAR,BUDHA,27,JIWA,2019
1322,32,JAWA BARAT,3279,KOTA BANJAR,KONGHUCHU,102,JIWA,2019
1323,32,JAWA BARAT,3279,KOTA BANJAR,KEPERCAYAAN LAIN,21,JIWA,2019
1324,32,JAWA BARAT,3201,KABUPATEN BOGOR,ISLAM,4987534,JIWA,2020
1325,32,JAWA BARAT,3201,KABUPATEN BOGOR,KRISTEN,88269,JIWA,2020
1326,32,JAWA BARAT,3201,KABUPATEN BOGOR,KATHOLIK,28928,JIWA,2020
1327,32,JAWA BARAT,3201,KABUPATEN BOGOR,HINDU,2439,JIWA,2020
1328,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUDHA,16974,JIWA,2020
1329,32,JAWA BARAT,3201,KABUPATEN BOGOR,KONGHUCHU,8115,JIWA,2020
1330,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEPERCAYAAN LAIN,96,JIWA,2020
1331,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ISLAM,2618381,JIWA,2020
1332,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KRISTEN,5742,JIWA,2020
1333,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KATHOLIK,1842,JIWA,2020
1334,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HINDU,49,JIWA,2020
1335,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUDHA,724,JIWA,2020
1336,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONGHUCHU,12,JIWA,2020
1337,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEPERCAYAAN LAIN,12,JIWA,2020
1338,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ISLAM,2353248,JIWA,2020
1339,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KRISTEN,10449,JIWA,2020
1340,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KATHOLIK,2775,JIWA,2020
1341,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HINDU,132,JIWA,2020
1342,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUDHA,1976,JIWA,2020
1343,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONGHUCHU,21,JIWA,2020
1344,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEPERCAYAAN LAIN,12,JIWA,2020
1345,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ISLAM,3510916,JIWA,2020
1346,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KRISTEN,50216,JIWA,2020
1347,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KATHOLIK,17493,JIWA,2020
1348,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HINDU,609,JIWA,2020
1349,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDHA,3226,JIWA,2020
1350,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONGHUCHU,81,JIWA,2020
1351,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEPERCAYAAN LAIN,515,JIWA,2020
1352,32,JAWA BARAT,3205,KABUPATEN GARUT,ISLAM,2509017,JIWA,2020
1353,32,JAWA BARAT,3205,KABUPATEN GARUT,KRISTEN,3825,JIWA,2020
1354,32,JAWA BARAT,3205,KABUPATEN GARUT,KATHOLIK,1038,JIWA,2020
1355,32,JAWA BARAT,3205,KABUPATEN GARUT,HINDU,33,JIWA,2020
1356,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDHA,315,JIWA,2020
1357,32,JAWA BARAT,3205,KABUPATEN GARUT,KONGHUCHU,5,JIWA,2020
1358,32,JAWA BARAT,3205,KABUPATEN GARUT,KEPERCAYAAN LAIN,282,JIWA,2020
1359,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ISLAM,1803053,JIWA,2020
1360,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KRISTEN,372,JIWA,2020
1361,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KATHOLIK,281,JIWA,2020
1362,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HINDU,15,JIWA,2020
1363,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDHA,11,JIWA,2020
1364,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONGHUCHU,3,JIWA,2020
1365,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEPERCAYAAN LAIN,65,JIWA,2020
1366,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ISLAM,1257769,JIWA,2020
1367,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KRISTEN,1469,JIWA,2020
1368,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KATHOLIK,446,JIWA,2020
1369,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HINDU,7,JIWA,2020
1370,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDHA,70,JIWA,2020
1371,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONGHUCHU,103,JIWA,2020
1372,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEPERCAYAAN LAIN,120,JIWA,2020
1373,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ISLAM,1175129,JIWA,2020
1374,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KRISTEN,2380,JIWA,2020
1375,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KATHOLIK,5605,JIWA,2020
1376,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HINDU,10,JIWA,2020
1377,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDHA,163,JIWA,2020
1378,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONGHUCHU,24,JIWA,2020
1379,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEPERCAYAAN LAIN,429,JIWA,2020
1380,32,JAWA BARAT,3209,KABUPATEN CIREBON,ISLAM,2286599,JIWA,2020
1381,32,JAWA BARAT,3209,KABUPATEN CIREBON,KRISTEN,7135,JIWA,2020
1382,32,JAWA BARAT,3209,KABUPATEN CIREBON,KATHOLIK,2682,JIWA,2020
1383,32,JAWA BARAT,3209,KABUPATEN CIREBON,HINDU,71,JIWA,2020
1384,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDHA,462,JIWA,2020
1385,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONGHUCHU,13,JIWA,2020
1386,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEPERCAYAAN LAIN,37,JIWA,2020
1387,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ISLAM,1311001,JIWA,2020
1388,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KRISTEN,3487,JIWA,2020
1389,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KATHOLIK,591,JIWA,2020
1390,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HINDU,30,JIWA,2020
1391,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDHA,128,JIWA,2020
1392,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONGHUCHU,1,JIWA,2020
1393,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEPERCAYAAN LAIN,34,JIWA,2020
1394,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ISLAM,1153999,JIWA,2020
1395,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KRISTEN,4489,JIWA,2020
1396,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KATHOLIK,624,JIWA,2020
1397,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HINDU,35,JIWA,2020
1398,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDHA,232,JIWA,2020
1399,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONGHUCHU,67,JIWA,2020
1400,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEPERCAYAAN LAIN,8,JIWA,2020
1401,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ISLAM,1865046,JIWA,2020
1402,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KRISTEN,4364,JIWA,2020
1403,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KATHOLIK,1274,JIWA,2020
1404,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HINDU,80,JIWA,2020
1405,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDHA,319,JIWA,2020
1406,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONGHUCHU,24,JIWA,2020
1407,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEPERCAYAAN LAIN,42,JIWA,2020
1408,32,JAWA BARAT,3213,KABUPATEN SUBANG,ISLAM,1575346,JIWA,2020
1409,32,JAWA BARAT,3213,KABUPATEN SUBANG,KRISTEN,6360,JIWA,2020
1410,32,JAWA BARAT,3213,KABUPATEN SUBANG,KATHOLIK,1754,JIWA,2020
1411,32,JAWA BARAT,3213,KABUPATEN SUBANG,HINDU,27,JIWA,2020
1412,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDHA,409,JIWA,2020
1413,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONGHUCHU,8,JIWA,2020
1414,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEPERCAYAAN LAIN,31,JIWA,2020
1415,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ISLAM,963991,JIWA,2020
1416,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KRISTEN,7582,JIWA,2020
1417,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KATHOLIK,2069,JIWA,2020
1418,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HINDU,136,JIWA,2020
1419,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDHA,520,JIWA,2020
1420,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONGHUCHU,6,JIWA,2020
1421,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEPERCAYAAN LAIN,0,JIWA,2020
1422,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ISLAM,2314974,JIWA,2020
1423,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KRISTEN,31797,JIWA,2020
1424,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KATHOLIK,7787,JIWA,2020
1425,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HINDU,451,JIWA,2020
1426,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDHA,5772,JIWA,2020
1427,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONGHUCHU,187,JIWA,2020
1428,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEPERCAYAAN LAIN,51,JIWA,2020
1429,32,JAWA BARAT,3216,KABUPATEN BEKASI,ISLAM,2740272,JIWA,2020
1430,32,JAWA BARAT,3216,KABUPATEN BEKASI,KRISTEN,97644,JIWA,2020
1431,32,JAWA BARAT,3216,KABUPATEN BEKASI,KATHOLIK,26552,JIWA,2020
1432,32,JAWA BARAT,3216,KABUPATEN BEKASI,HINDU,1800,JIWA,2020
1433,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDHA,13578,JIWA,2020
1434,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONGHUCHU,199,JIWA,2020
1435,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEPERCAYAAN LAIN,235,JIWA,2020
1436,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ISLAM,1684832,JIWA,2020
